movieId,title,genre
6595,S.W.A.T. (2003),Thriller
6596,"Divorce, Le (2003)",Comedy
6596,"Divorce, Le (2003)",Drama
6596,"Divorce, Le (2003)",Romance
6597,"Princess Blade, The (Shura Yukihime) (2001)",Action
6597,"Princess Blade, The (Shura Yukihime) (2001)",Sci-Fi
6598,Step Into Liquid (2002),Documentary
6599,Accattone (1961),Drama
6602,Brain Damage (1988),Comedy
6602,Brain Damage (1988),Horror
6603,"Double Life, A (1947)",Crime
6603,"Double Life, A (1947)",Drama
6603,"Double Life, A (1947)",Film-Noir
6605,"Man in the Glass Booth, The (1975)",Drama
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
6611,Umberto D. (1952),Drama
6613,"Day of the Dolphin, The (1973)",Drama
6614,I Love You to Death (1990),Comedy
6614,I Love You to Death (1990),Crime
6615,Freddy vs. Jason (2003),Action
6615,Freddy vs. Jason (2003),Horror
6615,Freddy vs. Jason (2003),Thriller
6616,Grind (2003),Action
6616,Grind (2003),Comedy
6617,Open Range (2003),Western
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action
6618,Shaolin Soccer (Siu lam juk kau) (2001),Comedy
6619,Uptown Girls (2003),Comedy
6620,American Splendor (2003),Comedy
6620,American Splendor (2003),Drama
6622,Carnages (a.k.a. Carnage) (2002),Drama
6623,Passionada (2002),Comedy
6623,Passionada (2002),Romance
6624,Agent Cody Banks (2003),Action
6624,Agent Cody Banks (2003),Adventure
6624,Agent Cody Banks (2003),Children
6624,Agent Cody Banks (2003),Fantasy
6626,"Cemetery Club, The (1993)",Comedy
6626,"Cemetery Club, The (1993)",Drama
6626,"Cemetery Club, The (1993)",Romance
6628,Hot Dog... The Movie (1984),Comedy
6629,House of Wax (1953),Crime
6629,House of Wax (1953),Horror
6629,House of Wax (1953),Mystery
6629,House of Wax (1953),Thriller
6630,"Inn of the Sixth Happiness, The (1958)",Adventure
6630,"Inn of the Sixth Happiness, The (1958)",Drama
6634,Rowing with the Wind (Remando al viento) (1988),Drama
6634,Rowing with the Wind (Remando al viento) (1988),Romance
6635,"Rachel Papers, The (1989)",Drama
6635,"Rachel Papers, The (1989)",Romance
6636,"Sure Thing, The (1985)",Comedy
6636,"Sure Thing, The (1985)",Romance
6637,Thrashin' (1986),Action
6637,Thrashin' (1986),Drama
6638,Valley Girl (1983),Comedy
6638,Valley Girl (1983),Romance
6639,Wait Until Dark (1967),Drama
6639,Wait Until Dark (1967),Thriller
6642,Showdown in Little Tokyo (1991),Action
6642,Showdown in Little Tokyo (1991),Crime
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama
6645,THX 1138 (1971),Action
6645,THX 1138 (1971),Adventure
6645,THX 1138 (1971),Drama
6645,THX 1138 (1971),Sci-Fi
6647,"Business of Fancydancing, The (2002)",Drama
6650,Kind Hearts and Coronets (1949),Comedy
6650,Kind Hearts and Coronets (1949),Drama
6651,Ash Wednesday (2002),Crime
6651,Ash Wednesday (2002),Drama
6652,Joe Kidd (1972),Western
6657,"Beast from 20,000 Fathoms, The (1953)",Sci-Fi
6658,10 (1979),Comedy
6658,10 (1979),Romance
6659,Tremors (1990),Comedy
6659,Tremors (1990),Horror
6659,Tremors (1990),Sci-Fi
6660,"Red Shoes, The (1948)",Drama
6660,"Red Shoes, The (1948)",Fantasy
6660,"Red Shoes, The (1948)",Musical
6660,"Red Shoes, The (1948)",Romance
6662,"Pink Panther, The (1963)",Comedy
6662,"Pink Panther, The (1963)",Crime
6663,"Pink Panther Strikes Again, The (1976)",Comedy
6663,"Pink Panther Strikes Again, The (1976)",Crime
6664,Commando (1985),Action
6664,Commando (1985),Adventure
6665,Dracula (1979),Horror
6665,Dracula (1979),Romance
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Drama
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Fantasy
6667,Waco: The Rules of Engagement (1997),Documentary
6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama
6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Romance
6669,Ikiru (1952),Drama
6671,"Angel at My Table, An (1990)",Drama
6672,War Photographer (2001),Documentary
6672,War Photographer (2001),War
6678,"Handmaid's Tale, The (1990)",Drama
6678,"Handmaid's Tale, The (1990)",Sci-Fi
6679,Revolution OS (2001),Documentary
6682,Earth (1998),Drama
6682,Earth (1998),War
6683,Fire (1996),Drama
6684,Death in Venice (Morte a Venezia) (1971),Drama
6684,Death in Venice (Morte a Venezia) (1971),Romance
6685,Marci X (2003),Comedy
6685,Marci X (2003),Musical
6686,"Medallion, The (2003)",Action
6686,"Medallion, The (2003)",Comedy
6686,"Medallion, The (2003)",Crime
6686,"Medallion, The (2003)",Fantasy
6687,My Boss's Daughter (2003),Comedy
6687,My Boss's Daughter (2003),Romance
6690,Don't Tempt Me (Sin noticias de Dios) (2001),Comedy
6690,Don't Tempt Me (Sin noticias de Dios) (2001),Fantasy
6690,Don't Tempt Me (Sin noticias de Dios) (2001),Mystery
6695,Jeepers Creepers 2 (2003),Horror
6695,Jeepers Creepers 2 (2003),Thriller
6696,Bollywood/Hollywood (2002),Comedy
6696,Bollywood/Hollywood (2002),Drama
6696,Bollywood/Hollywood (2002),Musical
6696,Bollywood/Hollywood (2002),Romance
6699,Once Upon a Time in the Midlands (2002),Drama
6700,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)",Comedy
6700,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)",Drama
6700,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)",Musical
6700,"Other Side of the Bed, The (Otro lado de la cama, El) (2002)",Romance
6701,Zero Day (2002),Drama
6703,"Order, The (2003)",Horror
6703,"Order, The (2003)",Mystery
6703,"Order, The (2003)",Thriller
6707,Cabin Fever (2002),Horror
6707,Cabin Fever (2002),Thriller
6708,Matchstick Men (2003),Comedy
6708,Matchstick Men (2003),Crime
6708,Matchstick Men (2003),Drama
6709,Once Upon a Time in Mexico (2003),Action
6709,Once Upon a Time in Mexico (2003),Adventure
6709,Once Upon a Time in Mexico (2003),Crime
6709,Once Upon a Time in Mexico (2003),Thriller
6710,Dummy (2002),Comedy
6710,Dummy (2002),Drama
6710,Dummy (2002),Romance
6711,Lost in Translation (2003),Comedy
6711,Lost in Translation (2003),Drama
6711,Lost in Translation (2003),Romance
6713,Millennium Actress (Sennen joyû) (2001),Animation
6713,Millennium Actress (Sennen joyû) (2001),Drama
6713,Millennium Actress (Sennen joyû) (2001),Romance
6714,So Close (Chik Yeung Tin Sai) (2002),Action
6714,So Close (Chik Yeung Tin Sai) (2002),Comedy
6714,So Close (Chik Yeung Tin Sai) (2002),Romance
6714,So Close (Chik Yeung Tin Sai) (2002),Thriller
6720,Kuffs (1992),Action
6720,Kuffs (1992),Comedy
6720,Kuffs (1992),Crime
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Adventure
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Drama
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Romance
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action
6724,Paper Moon (1973),Comedy
6724,Paper Moon (1973),Crime
6724,Paper Moon (1973),Drama
6725,Sgt. Pepper's Lonely Hearts Club Band (1978),Adventure
6725,Sgt. Pepper's Lonely Hearts Club Band (1978),Musical
6728,"Ugly American, The (1963)",Drama
6729,"Bostonians, The (1984)",Drama
6729,"Bostonians, The (1984)",Romance
6731,Day of the Dead (1985),Horror
6731,Day of the Dead (1985),Sci-Fi
6731,Day of the Dead (1985),Thriller
6732,"Hello, Dolly! (1969)",Comedy
6732,"Hello, Dolly! (1969)",Musical
6732,"Hello, Dolly! (1969)",Romance
6734,Memoirs of an Invisible Man (1992),Comedy
6734,Memoirs of an Invisible Man (1992),Romance
6734,Memoirs of an Invisible Man (1992),Sci-Fi
6734,Memoirs of an Invisible Man (1992),Thriller
6735,"Rose, The (1979)",Drama
6736,See No Evil (1971),Crime
6736,See No Evil (1971),Drama
6736,See No Evil (1971),Horror
6736,See No Evil (1971),Thriller
6740,Bingo (1991),Adventure
6740,Bingo (1991),Comedy
6743,Jungle Book (1942),Adventure
6743,Jungle Book (1942),Fantasy
6744,Once Bitten (1985),Comedy
6744,Once Bitten (1985),Horror
6746,Squirm (1976),Horror
6746,Squirm (1976),Romance
6747,"Adventures of Huckleberry Finn, The (1960)",Adventure
6747,"Adventures of Huckleberry Finn, The (1960)",Children
6748,"Brood, The (1979)",Horror
6749,"Prince and the Pauper, The (1937)",Adventure
6749,"Prince and the Pauper, The (1937)",Drama
6750,Anything Else (2003),Comedy
6750,Anything Else (2003),Drama
6750,Anything Else (2003),Romance
6751,Cold Creek Manor (2003),Drama
6751,Cold Creek Manor (2003),Thriller
6753,Secondhand Lions (2003),Children
6753,Secondhand Lions (2003),Comedy
6753,Secondhand Lions (2003),Drama
6754,Underworld (2003),Action
6754,Underworld (2003),Fantasy
6754,Underworld (2003),Horror
6755,Bubba Ho-tep (2002),Comedy
6755,Bubba Ho-tep (2002),Horror
6759,Close Your Eyes (Hypnotic) (Doctor Sleep) (2002),Crime
6759,Close Your Eyes (Hypnotic) (Doctor Sleep) (2002),Thriller
6760,In This World (2002),Adventure
6760,In This World (2002),Drama
6763,Duplex (2003),Comedy
6763,Duplex (2003),Crime
6764,"Rundown, The (2003)",Action
6764,"Rundown, The (2003)",Adventure
6764,"Rundown, The (2003)",Comedy
6765,Under the Tuscan Sun (2003),Comedy
6765,Under the Tuscan Sun (2003),Drama
6765,Under the Tuscan Sun (2003),Romance
6768,Luther (2003),Drama
6772,To Be and to Have (Être et avoir) (2002),Documentary
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Comedy
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Fantasy
6774,Videodrome (1983),Fantasy
6774,Videodrome (1983),Horror
6774,Videodrome (1983),Sci-Fi
6774,Videodrome (1983),Thriller
6776,Lagaan: Once Upon a Time in India (2001),Comedy
6776,Lagaan: Once Upon a Time in India (2001),Drama
6776,Lagaan: Once Upon a Time in India (2001),Musical
6776,Lagaan: Once Upon a Time in India (2001),Romance
6777,Judgment at Nuremberg (1961),Drama
6778,Journey of Hope (Reise der Hoffnung) (1990),Drama
6779,"Same Time, Next Year (1978)",Comedy
6779,"Same Time, Next Year (1978)",Drama
6779,"Same Time, Next Year (1978)",Romance
6780,"Brief History of Time, A (1991)",Documentary
6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy
6783,"Rules of the Game, The (La règle du jeu) (1939)",Drama
6785,Seven Brides for Seven Brothers (1954),Comedy
6785,Seven Brides for Seven Brothers (1954),Musical
6785,Seven Brides for Seven Brothers (1954),Romance
6785,Seven Brides for Seven Brothers (1954),Western
6786,Kiss of the Spider Woman (1985),Drama
6787,All the President's Men (1976),Drama
6787,All the President's Men (1976),Thriller
6790,Avalon (2001),Drama
6790,Avalon (2001),Fantasy
6790,Avalon (2001),Sci-Fi
6791,Babette's Feast (Babettes gæstebud) (1987),Drama
6793,Beethoven (1992),Children
6793,Beethoven (1992),Comedy
6793,Beethoven (1992),Drama
6794,Beethoven's 2nd (1993),Children
6794,Beethoven's 2nd (1993),Comedy
6795,Black Moon Rising (1986),Action
6795,Black Moon Rising (1986),Crime
6795,Black Moon Rising (1986),Sci-Fi
6795,Black Moon Rising (1986),Thriller
6796,Boyz N the Hood (1991),Crime
6796,Boyz N the Hood (1991),Drama
6797,Bugsy (1991),Crime
6797,Bugsy (1991),Drama
6798,Bugsy Malone (1976),Children
6798,Bugsy Malone (1976),Comedy
6798,Bugsy Malone (1976),Crime
6798,Bugsy Malone (1976),Musical
6800,Cobra (1986),Action
6800,Cobra (1986),Crime
6802,Consenting Adults (1992),Thriller
6803,Phenomena (a.k.a. Creepers) (1985),Horror
6803,Phenomena (a.k.a. Creepers) (1985),Mystery
6803,Phenomena (a.k.a. Creepers) (1985),Thriller
6805,Crying Freeman (1995),Action
6805,Crying Freeman (1995),Crime
6805,Crying Freeman (1995),Thriller
6806,Time and Tide (Seunlau Ngaklau) (2000),Action
6806,Time and Tide (Seunlau Ngaklau) (2000),Crime
6806,Time and Tide (Seunlau Ngaklau) (2000),Thriller
6807,Monty Python's The Meaning of Life (1983),Comedy
6808,Where Eagles Dare (1968),Action
6808,Where Eagles Dare (1968),Adventure
6808,Where Eagles Dare (1968),War
6809,Tightrope (1984),Thriller
6810,Sleeping with the Enemy (1991),Drama
6810,Sleeping with the Enemy (1991),Thriller
6811,PCU (1994),Comedy
6812,"Rookie, The (1990)",Action
6812,"Rookie, The (1990)",Comedy
6812,"Rookie, The (1990)",Thriller
6815,Into the Night (1985),Action
6815,Into the Night (1985),Comedy
6815,Into the Night (1985),Drama
6815,Into the Night (1985),Thriller
6816,Three O'Clock High (1987),Comedy
6817,"White Hunter, Black Heart (1990)",Adventure
6817,"White Hunter, Black Heart (1990)",Drama
6818,Come and See (Idi i smotri) (1985),Drama
6818,Come and See (Idi i smotri) (1985),War
6819,"Rage in Harlem, A (1991)",Crime
6820,Ginger Snaps (2000),Drama
6820,Ginger Snaps (2000),Horror
6820,Ginger Snaps (2000),Thriller
6821,More American Graffiti (1979),Comedy
6823,Under Suspicion (1992),Crime
6823,Under Suspicion (1992),Drama
6823,Under Suspicion (1992),Thriller
6827,It's Pat (1994),Comedy
6828,"Sunday in the Country, A (Un dimanche à la campagne) (1984)",Drama
6830,Sudden Fear (1952),Film-Noir
6830,Sudden Fear (1952),Horror
6830,Sudden Fear (1952),Thriller
6832,Regarding Henry (1991),Drama
6837,Love Affair (1939),Comedy
6837,Love Affair (1939),Drama
6837,Love Affair (1939),Romance
6840,"Hospital, The (1971)",Comedy
6840,"Hospital, The (1971)",Drama
6842,Images (1972),Drama
6842,Images (1972),Fantasy
6842,Images (1972),Horror
6843,Eureka (1986),Drama
6850,Leap of Faith (1992),Comedy
6850,Leap of Faith (1992),Drama
6852,In Cold Blood (1967),Crime
6852,In Cold Blood (1967),Drama
6854,"Bedford Incident, The (1965)",Drama
6854,"Bedford Incident, The (1965)",Thriller
6854,"Bedford Incident, The (1965)",War
6856,Yankee Doodle Dandy (1942),Drama
6856,Yankee Doodle Dandy (1942),Musical
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Adventure
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Animation
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Fantasy
6858,Knife in the Water (Nóz w wodzie) (1962),Drama
6859,"Devil and Daniel Webster, The (All That Money Can Buy) (1941)",Drama
6859,"Devil and Daniel Webster, The (All That Money Can Buy) (1941)",Fantasy
6862,Out of Time (2003),Crime
6862,Out of Time (2003),Drama
6862,Out of Time (2003),Thriller
6863,School of Rock (2003),Comedy
6863,School of Rock (2003),Musical
6864,"Concert for George, The (2003)",Documentary
6864,"Concert for George, The (2003)",Musical
6867,"Station Agent, The (2003)",Comedy
6867,"Station Agent, The (2003)",Drama
6868,Wonderland (2003),Crime
6868,Wonderland (2003),Drama
6868,Wonderland (2003),Mystery
6868,Wonderland (2003),Thriller
6869,Bus 174 (Ônibus 174) (2002),Crime
6869,Bus 174 (Ônibus 174) (2002),Documentary
6870,Mystic River (2003),Crime
6870,Mystic River (2003),Drama
6870,Mystic River (2003),Mystery
6873,Intolerable Cruelty (2003),Comedy
6873,Intolerable Cruelty (2003),Romance
6874,Kill Bill: Vol. 1 (2003),Action
6874,Kill Bill: Vol. 1 (2003),Crime
6874,Kill Bill: Vol. 1 (2003),Thriller
6876,"Flower of Evil, The (Fleur du mal, La) (2003)",Drama
6879,Runaway Jury (2003),Drama
6879,Runaway Jury (2003),Thriller
6880,"Texas Chainsaw Massacre, The (2003)",Horror
6881,Pieces of April (2003),Comedy
6881,Pieces of April (2003),Drama
6882,Returner (Ritaanaa) (2002),Action
6882,Returner (Ritaanaa) (2002),Adventure
6882,Returner (Ritaanaa) (2002),Sci-Fi
6883,Sylvia (2003),Drama
6883,Sylvia (2003),Romance
6884,Veronica Guerin (2003),Crime
6884,Veronica Guerin (2003),Drama
6884,Veronica Guerin (2003),Thriller
6885,In the Cut (2003),Crime
6885,In the Cut (2003),Drama
6885,In the Cut (2003),Mystery
6885,In the Cut (2003),Romance
6885,In the Cut (2003),Thriller
6886,Beyond Borders (2003),Drama
6886,Beyond Borders (2003),Romance
6886,Beyond Borders (2003),War
6887,Radio (2003),Drama
6888,Scary Movie 3 (2003),Comedy
6888,Scary Movie 3 (2003),Horror
6889,Brother Bear (2003),Adventure
6889,Brother Bear (2003),Animation
6889,Brother Bear (2003),Children
6890,Elephant (2003),Drama
6893,"Italian Job, The (1969)",Action
6893,"Italian Job, The (1969)",Comedy
6893,"Italian Job, The (1969)",Crime
6896,Shoah (1985),Documentary
6896,Shoah (1985),War
6898,Sweet Sixteen (2002),Drama
6900,Black Sunday (1977),Action
6900,Black Sunday (1977),Drama
6900,Black Sunday (1977),Thriller
6902,Interstate 60 (2002),Adventure
6902,Interstate 60 (2002),Comedy
6902,Interstate 60 (2002),Drama
6902,Interstate 60 (2002),Fantasy
6902,Interstate 60 (2002),Mystery
6902,Interstate 60 (2002),Sci-Fi
6902,Interstate 60 (2002),Thriller
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
6910,Kronos (a.k.a. Captain Kronos: Vampire Hunter) (1973),Horror
6912,You'll Never Get Rich (1941),Comedy
6912,You'll Never Get Rich (1941),Musical
6912,You'll Never Get Rich (1941),Romance
6914,Preaching to the Perverted (1997),Comedy
6914,Preaching to the Perverted (1997),Drama
6918,"Unvanquished, The (Aparajito) (1957)",Drama
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Thriller
6921,Man of Marble (Czlowiek z Marmuru) (1977),Drama
6923,Sherlock Holmes and the Voice of Terror (1942),Crime
6923,Sherlock Holmes and the Voice of Terror (1942),Mystery
6923,Sherlock Holmes and the Voice of Terror (1942),War
6924,Sherlock Holmes Faces Death (1943),Crime
6924,Sherlock Holmes Faces Death (1943),Mystery
6925,Sherlock Holmes in Washington (1943),Crime
6925,Sherlock Holmes in Washington (1943),Mystery
6926,"Solid Gold Cadillac, The (1956)",Comedy
6927,"Human Stain, The (2003)",Drama
6927,"Human Stain, The (2003)",Romance
6927,"Human Stain, The (2003)",Thriller
6932,Shattered Glass (2003),Crime
6932,Shattered Glass (2003),Drama
6934,"Matrix Revolutions, The (2003)",Action
6934,"Matrix Revolutions, The (2003)",Adventure
6934,"Matrix Revolutions, The (2003)",Sci-Fi
6934,"Matrix Revolutions, The (2003)",Thriller
6934,"Matrix Revolutions, The (2003)",IMAX
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
6936,Elf (2003),Children
6936,Elf (2003),Comedy
6936,Elf (2003),Fantasy
6938,Billabong Odyssey (2003),Documentary
6940,In My Skin (Dans ma Peau) (2002),Drama
6942,Love Actually (2003),Comedy
6942,Love Actually (2003),Drama
6942,Love Actually (2003),Romance
6944,Father of the Bride (1991),Comedy
6945,My Architect: A Son's Journey (2003),Documentary
6946,Looney Tunes: Back in Action (2003),Action
6946,Looney Tunes: Back in Action (2003),Animation
6946,Looney Tunes: Back in Action (2003),Children
6946,Looney Tunes: Back in Action (2003),Fantasy
6947,Master and Commander: The Far Side of the World (2003),Adventure
6947,Master and Commander: The Far Side of the World (2003),Drama
6947,Master and Commander: The Far Side of the World (2003),War
6948,Tupac: Resurrection (2003),Documentary
6949,"Big Empty, The (2003)",Comedy
6949,"Big Empty, The (2003)",Mystery
6949,"Big Empty, The (2003)",Sci-Fi
6950,"Missing, The (2003)",Adventure
6950,"Missing, The (2003)",Thriller
6950,"Missing, The (2003)",Western
6951,"Cat in the Hat, The (2003)",Children
6951,"Cat in the Hat, The (2003)",Comedy
6952,Gothika (2003),Horror
6952,Gothika (2003),Thriller
6953,21 Grams (2003),Crime
6953,21 Grams (2003),Drama
6953,21 Grams (2003),Mystery
6953,21 Grams (2003),Romance
6953,21 Grams (2003),Thriller
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Crime
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Drama
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Mystery
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Romance
6957,Bad Santa (2003),Comedy
6957,Bad Santa (2003),Crime
6958,"Haunted Mansion, The (2003)",Children
6958,"Haunted Mansion, The (2003)",Comedy
6958,"Haunted Mansion, The (2003)",Fantasy
6958,"Haunted Mansion, The (2003)",Horror
6959,Timeline (2003),Action
6959,Timeline (2003),Adventure
6959,Timeline (2003),Sci-Fi
6961,Damage (Fatale) (1992),Drama
6963,Devil's Playground (2002),Documentary
6964,Dance with a Stranger (1985),Crime
6964,Dance with a Stranger (1985),Drama
6964,Dance with a Stranger (1985),Thriller
6966,Darkman (1990),Action
6966,Darkman (1990),Crime
6966,Darkman (1990),Fantasy
6966,Darkman (1990),Sci-Fi
6966,Darkman (1990),Thriller
6967,Dead of Night (1945),Horror
6967,Dead of Night (1945),Mystery
6970,Desk Set (1957),Comedy
6970,Desk Set (1957),Romance
6971,Europa (Zentropa) (1991),Drama
6971,Europa (Zentropa) (1991),Thriller
6973,Final Analysis (1992),Drama
6973,Final Analysis (1992),Romance
6973,Final Analysis (1992),Thriller
6974,"Freshman, The (1990)",Comedy
6974,"Freshman, The (1990)",Crime
6975,Funny Games (1997),Drama
6975,Funny Games (1997),Horror
6975,Funny Games (1997),Thriller
6977,New Jack City (1991),Action
6977,New Jack City (1991),Crime
6977,New Jack City (1991),Drama
6979,WarGames (1983),Drama
6979,WarGames (1983),Sci-Fi
6979,WarGames (1983),Thriller
6980,Mr. Hobbs Takes a Vacation (1962),Comedy
6981,"Ordet (Word, The) (1955)",Drama
6982,Forbidden Games (Jeux interdits) (1952),Drama
6982,Forbidden Games (Jeux interdits) (1952),War
6983,Jane Eyre (1944),Drama
6983,Jane Eyre (1944),Romance
6984,"Tale of Two Cities, A (1935)",Drama
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
6986,Ben-Hur: A Tale of the Christ (1925),Adventure
6986,Ben-Hur: A Tale of the Christ (1925),Drama
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Fantasy
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Horror
6988,Broken Blossoms or The Yellow Man and the Girl (1919),Drama
6988,Broken Blossoms or The Yellow Man and the Girl (1919),Romance
6989,Gorky Park (1983),Crime
6989,Gorky Park (1983),Drama
6989,Gorky Park (1983),Thriller
6990,The Great Train Robbery (1978),Action
6990,The Great Train Robbery (1978),Adventure
6990,The Great Train Robbery (1978),Comedy
6990,The Great Train Robbery (1978),Crime
6990,The Great Train Robbery (1978),Drama
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Drama
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Romance
6992,Guarding Tess (1994),Comedy
6992,Guarding Tess (1994),Drama
6993,Hannah and Her Sisters (1986),Comedy
6993,Hannah and Her Sisters (1986),Drama
6993,Hannah and Her Sisters (1986),Romance
6994,"Hard Way, The (1991)",Action
6994,"Hard Way, The (1991)",Comedy
6995,Hercules in New York (1970),Action
6995,Hercules in New York (1970),Comedy
6995,Hercules in New York (1970),Fantasy
6996,Highlander II: The Quickening (1991),Action
6996,Highlander II: The Quickening (1991),Sci-Fi
6997,Hoffa (1992),Crime
6997,Hoffa (1992),Drama
6999,Housesitter (1992),Comedy
6999,Housesitter (1992),Romance
7000,Hudson Hawk (1991),Action
7000,Hudson Hawk (1991),Adventure
7000,Hudson Hawk (1991),Comedy
7001,Invasion of the Body Snatchers (1978),Horror
7001,Invasion of the Body Snatchers (1978),Mystery
7001,Invasion of the Body Snatchers (1978),Sci-Fi
7001,Invasion of the Body Snatchers (1978),Thriller
7004,Kindergarten Cop (1990),Action
7004,Kindergarten Cop (1990),Comedy
7004,Kindergarten Cop (1990),Crime
7004,Kindergarten Cop (1990),Thriller
7005,King Ralph (1991),Comedy
7006,Knight Moves (1992),Mystery
7006,Knight Moves (1992),Thriller
7007,"Last Boy Scout, The (1991)",Action
7007,"Last Boy Scout, The (1991)",Comedy
7007,"Last Boy Scout, The (1991)",Crime
7007,"Last Boy Scout, The (1991)",Drama
7007,"Last Boy Scout, The (1991)",Thriller
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Romance
7009,Lorenzo's Oil (1992),Drama
7010,"Lover, The (Amant, L') (1992)",Drama
7010,"Lover, The (Amant, L') (1992)",Romance
7012,Mr. Destiny (1990),Comedy
7012,Mr. Destiny (1990),Fantasy
7013,"Night of the Hunter, The (1955)",Drama
7013,"Night of the Hunter, The (1955)",Film-Noir
7013,"Night of the Hunter, The (1955)",Thriller
7015,Only the Lonely (1991),Comedy
7015,Only the Lonely (1991),Romance
7016,Over the Top (1987),Action
7016,Over the Top (1987),Drama
7017,Passenger 57 (1992),Action
7017,Passenger 57 (1992),Thriller
7018,Presumed Innocent (1990),Crime
7018,Presumed Innocent (1990),Drama
7018,Presumed Innocent (1990),Thriller
7019,Project X (1987),Comedy
7019,Project X (1987),Drama
7020,Proof (1991),Comedy
7020,Proof (1991),Drama
7020,Proof (1991),Romance
7021,Pure Luck (1991),Comedy
7021,Pure Luck (1991),Crime
7022,Battle Royale (Batoru rowaiaru) (2000),Action
7022,Battle Royale (Batoru rowaiaru) (2000),Drama
7022,Battle Royale (Batoru rowaiaru) (2000),Horror
7022,Battle Royale (Batoru rowaiaru) (2000),Thriller
7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy
7023,"Wedding Banquet, The (Xi yan) (1993)",Drama
7023,"Wedding Banquet, The (Xi yan) (1993)",Romance
7025,"Midnight Clear, A (1992)",Drama
7025,"Midnight Clear, A (1992)",War
7026,Summer School (1987),Comedy
7027,Silverado (1985),Action
7027,Silverado (1985),Western
7028,Quick Change (1990),Comedy
7028,Quick Change (1990),Crime
7030,Radio Flyer (1992),Drama
7031,"Real McCoy, The (1993)",Action
7031,"Real McCoy, The (1993)",Crime
7031,"Real McCoy, The (1993)",Drama
7031,"Real McCoy, The (1993)",Thriller
7032,Revenge (1990),Drama
7032,Revenge (1990),Romance
7032,Revenge (1990),Thriller
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Comedy
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Romance
7034,Show Me Love (Fucking Åmål) (1998),Drama
7034,Show Me Love (Fucking Åmål) (1998),Romance
7035,Streets of Fire (1984),Action
7035,Streets of Fire (1984),Romance
7036,Teen Wolf (1985),Comedy
7036,Teen Wolf (1985),Fantasy
7037,High Heels (Tacones lejanos) (1991),Comedy
7037,High Heels (Tacones lejanos) (1991),Drama
